enable_time_secs=1723549321	enable_time_usecs=497206	siftrver=1.3.0	sysname=FreeBSD	sysver=1401000	ipmode=4
o,1723549321.497245,10.0.2.15,22,10.0.2.2,52254,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,60,65700,0,0,0,3201687713,63
i,1723549321.497916,10.0.2.15,22,10.0.2.2,52254,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,60,65700,0,60,0,3201687713,63
o,1723549321.498319,10.0.2.15,22,10.0.2.2,52254,1073725440,17806,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,148,65700,0,0,0,3201687713,63
o,1723549321.498485,10.0.2.15,22,10.0.2.2,52254,1073725440,17806,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,220,65700,0,148,0,3201687713,63
i,1723549321.498811,10.0.2.15,22,10.0.2.2,52254,1073725440,17806,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,220,65700,0,220,0,3201687713,63
i,1723549321.498826,10.0.2.15,22,10.0.2.2,52254,1073725440,17954,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,72,65700,0,72,0,3201687713,63
i,1723549321.499526,10.0.2.15,22,10.0.2.2,52254,1073725440,18026,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,0,0,0,3201687713,63
i,1723549321.499548,10.0.2.15,22,10.0.2.2,52254,1073725440,18026,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,96,0,0,3201687713,63
o,1723549321.499569,10.0.2.15,22,10.0.2.2,52254,1073725440,18026,1026,65535,65604,0,0,5,1460,312,0,5,230000,33580,0,65700,96,0,0,3201687713,63
o,1723549321.500691,10.0.2.15,22,10.0.2.2,52254,1073725440,18026,1026,65535,65604,0,0,8,1460,312,0,4,230000,33580,0,65700,0,0,0,3201687713,63
i,1723549321.501454,10.0.2.15,22,10.0.2.2,52254,1073725440,18026,1026,65535,65604,0,0,8,1460,312,0,67108884,230000,33580,0,65700,0,1,0,3201687713,63
i,1723549324.718877,10.0.2.15,22,10.0.2.2,52266,1073725440,14600,0,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,0,65700,0,0,0,162661140,63
o,1723549324.730584,10.0.2.15,22,10.0.2.2,52266,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,38,65700,42,0,0,162661140,63
i,1723549324.731308,10.0.2.15,22,10.0.2.2,52266,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,38,65700,0,38,0,162661140,63
i,1723549324.731635,10.0.2.15,22,10.0.2.2,52266,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,162661140,63
i,1723549324.731757,10.0.2.15,22,10.0.2.2,52266,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,1460,0,0,162661140,63
o,1723549324.731772,10.0.2.15,22,10.0.2.2,52266,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,1,240000,33580,0,65700,1536,0,0,162661140,63
o,1723549324.732507,10.0.2.15,22,10.0.2.2,52266,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,1120,65700,1536,0,0,162661140,63
i,1723549324.733390,10.0.2.15,22,10.0.2.2,52266,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,1120,65700,0,1120,0,162661140,63
i,1723549324.734287,10.0.2.15,22,10.0.2.2,52266,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,162661140,63
o,1723549324.737402,10.0.2.15,22,10.0.2.2,52266,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,492,65700,0,0,0,162661140,63
i,1723549324.738431,10.0.2.15,22,10.0.2.2,52266,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,492,65700,0,492,0,162661140,63
i,1723549324.742346,10.0.2.15,22,10.0.2.2,52266,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,162661140,63
i,1723549324.742366,10.0.2.15,22,10.0.2.2,52266,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,16,0,0,162661140,63
o,1723549324.742382,10.0.2.15,22,10.0.2.2,52266,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,1,240000,33580,0,65700,60,0,0,162661140,63
o,1723549324.742604,10.0.2.15,22,10.0.2.2,52266,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,44,65700,0,0,0,162661140,63
i,1723549324.743620,10.0.2.15,22,10.0.2.2,52266,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,44,65700,0,44,0,162661140,63
