enable_time_secs=1723548973	enable_time_usecs=098273	siftrver=1.3.0	sysname=FreeBSD	sysver=1401000	ipmode=4
o,1723548973.098617,10.0.2.15,22,10.0.2.2,52282,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,172,65700,0,0,0,3819904873,63
o,1723548973.098784,10.0.2.15,22,10.0.2.2,52282,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,244,65700,0,172,0,3819904873,63
i,1723548973.100066,10.0.2.15,22,10.0.2.2,52282,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,244,65700,0,244,0,3819904873,63
i,1723548973.100088,10.0.2.15,22,10.0.2.2,52282,1073725440,17918,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,72,65700,0,72,0,3819904873,63
i,1723548973.100102,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,0,65700,0,0,0,3819904873,63
i,1723548973.100175,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,0,65700,96,0,0,3819904873,63
o,1723548973.100192,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65604,0,0,5,1460,312,0,5,240000,33580,0,65700,96,0,0,3819904873,63
o,1723548973.101444,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65604,0,0,8,1460,312,0,4,240000,33580,0,65700,0,0,0,3819904873,63
i,1723548973.102796,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65604,0,0,8,1460,312,0,67108884,240000,33580,0,65700,0,1,0,3819904873,63
i,1723548976.343189,10.0.2.15,22,10.0.2.2,52246,1073725440,14600,0,65535,65700,0,0,4,1460,312,0,16777216,260000,33580,0,65700,0,0,0,1794103386,63
o,1723548976.354623,10.0.2.15,22,10.0.2.2,52246,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,260000,33580,38,65700,42,0,0,1794103386,63
i,1723548976.355557,10.0.2.15,22,10.0.2.2,52246,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,260000,33580,38,65700,0,38,0,1794103386,63
i,1723548976.355575,10.0.2.15,22,10.0.2.2,52246,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,0,0,0,1794103386,63
i,1723548976.355589,10.0.2.15,22,10.0.2.2,52246,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,1460,0,0,1794103386,63
