enable_time_secs=1723545716	enable_time_usecs=637675	siftrver=1.3.0	sysname=FreeBSD	sysver=1401000	ipmode=4
o,1723545716.637942,10.0.2.15,22,10.0.2.2,52266,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,172,65700,0,0,0,162661140,63
o,1723545716.638089,10.0.2.15,22,10.0.2.2,52266,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,244,65700,0,172,0,162661140,63
i,1723545716.638389,10.0.2.15,22,10.0.2.2,52266,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,244,65700,0,244,0,162661140,63
i,1723545716.638404,10.0.2.15,22,10.0.2.2,52266,1073725440,17918,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,72,65700,0,72,0,162661140,63
i,1723545716.638739,10.0.2.15,22,10.0.2.2,52266,1073725440,17990,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,0,0,0,162661140,63
i,1723545716.638755,10.0.2.15,22,10.0.2.2,52266,1073725440,17990,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,96,0,0,162661140,63
o,1723545716.638777,10.0.2.15,22,10.0.2.2,52266,1073725440,17990,1026,65535,65604,0,0,5,1460,312,0,5,230000,33580,0,65700,96,0,0,162661140,63
o,1723545716.639226,10.0.2.15,22,10.0.2.2,52266,1073725440,17990,1026,65535,65604,0,0,8,1460,312,0,4,230000,33580,0,65700,0,0,0,162661140,63
i,1723545716.639904,10.0.2.15,22,10.0.2.2,52266,1073725440,17990,1026,65535,65604,0,0,8,1460,312,0,67108884,230000,33580,0,65700,0,1,0,162661140,63
i,1723545718.922379,10.0.2.15,22,10.0.2.2,52236,1073725440,14600,0,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,0,65700,0,0,0,69214000,63
o,1723545718.940157,10.0.2.15,22,10.0.2.2,52236,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,38,65700,42,0,0,69214000,63
