enable_time_secs=1723549322	enable_time_usecs=001151	siftrver=1.3.0	sysname=FreeBSD	sysver=1401000	ipmode=4
o,1723549322.001536,10.0.2.15,22,10.0.2.2,52282,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,172,65700,0,0,0,3819904873,63
o,1723549322.001634,10.0.2.15,22,10.0.2.2,52282,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,244,65700,0,172,0,3819904873,63
i,1723549322.002992,10.0.2.15,22,10.0.2.2,52282,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,244,65700,0,244,0,3819904873,63
i,1723549322.003010,10.0.2.15,22,10.0.2.2,52282,1073725440,17918,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,72,65700,0,72,0,3819904873,63
i,1723549322.003050,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,0,0,0,3819904873,63
i,1723549322.003066,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,96,0,0,3819904873,63
o,1723549322.003082,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65604,0,0,5,1460,312,0,5,230000,33580,0,65700,96,0,0,3819904873,63
o,1723549322.003979,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65604,0,0,8,1460,312,0,4,230000,33580,0,65700,0,0,0,3819904873,63
i,1723549322.004542,10.0.2.15,22,10.0.2.2,52282,1073725440,17990,1026,65535,65604,0,0,8,1460,312,0,67108884,230000,33580,0,65700,0,1,0,3819904873,63
i,1723549324.285046,10.0.2.15,22,10.0.2.2,52290,1073725440,14600,0,65535,65700,0,0,4,1460,312,0,16777216,260000,33580,0,65700,0,0,0,1375859406,63
o,1723549324.297134,10.0.2.15,22,10.0.2.2,52290,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,260000,33580,38,65700,42,0,0,1375859406,63
i,1723549324.297848,10.0.2.15,22,10.0.2.2,52290,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,260000,33580,38,65700,0,38,0,1375859406,63
i,1723549324.298292,10.0.2.15,22,10.0.2.2,52290,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,0,0,0,1375859406,63
i,1723549324.298308,10.0.2.15,22,10.0.2.2,52290,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,1460,0,0,1375859406,63
o,1723549324.298324,10.0.2.15,22,10.0.2.2,52290,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,1,230000,33580,0,65700,1536,0,0,1375859406,63
o,1723549324.298907,10.0.2.15,22,10.0.2.2,52290,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,1120,65700,1536,0,0,1375859406,63
i,1723549324.300342,10.0.2.15,22,10.0.2.2,52290,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,1120,65700,0,1120,0,1375859406,63
i,1723549324.301061,10.0.2.15,22,10.0.2.2,52290,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,0,0,0,1375859406,63
o,1723549324.303825,10.0.2.15,22,10.0.2.2,52290,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,492,65700,0,0,0,1375859406,63
i,1723549324.304761,10.0.2.15,22,10.0.2.2,52290,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,492,65700,0,492,0,1375859406,63
i,1723549324.309044,10.0.2.15,22,10.0.2.2,52290,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1375859406,63
i,1723549324.309064,10.0.2.15,22,10.0.2.2,52290,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,16,0,0,1375859406,63
o,1723549324.309080,10.0.2.15,22,10.0.2.2,52290,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,1,240000,33580,0,65700,60,0,0,1375859406,63
o,1723549324.309304,10.0.2.15,22,10.0.2.2,52290,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,44,65700,0,0,0,1375859406,63
i,1723549324.309953,10.0.2.15,22,10.0.2.2,52290,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,44,65700,0,44,0,1375859406,63
i,1723549324.310647,10.0.2.15,22,10.0.2.2,52290,1073725440,16294,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1375859406,63
o,1723549324.312146,10.0.2.15,22,10.0.2.2,52290,1073725440,16294,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,68,65700,0,0,0,1375859406,63
i,1723549324.312770,10.0.2.15,22,10.0.2.2,52290,1073725440,16294,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,68,65700,0,68,0,1375859406,63
i,1723549324.313805,10.0.2.15,22,10.0.2.2,52290,1073725440,16362,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1375859406,63
o,1723549324.314902,10.0.2.15,22,10.0.2.2,52290,1073725440,16362,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,332,65700,0,0,0,1375859406,63
i,1723549324.315465,10.0.2.15,22,10.0.2.2,52290,1073725440,16362,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,332,65700,0,332,0,1375859406,63
i,1723549324.317602,10.0.2.15,22,10.0.2.2,52290,1073725440,16694,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1375859406,63
o,1723549324.335730,10.0.2.15,22,10.0.2.2,52290,1073725440,16694,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,28,65700,0,0,0,1375859406,63
i,1723549324.336664,10.0.2.15,22,10.0.2.2,52290,1073725440,16694,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,28,65700,0,28,0,1375859406,63
i,1723549324.337201,10.0.2.15,22,10.0.2.2,52290,1073725440,16722,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1375859406,63
o,1723549324.338974,10.0.2.15,22,10.0.2.2,52290,1073725440,16722,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,768,65700,112,0,0,1375859406,63
i,1723549324.339436,10.0.2.15,22,10.0.2.2,52290,1073725440,16722,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,908,65700,0,768,0,1375859406,63
o,1723549324.339455,10.0.2.15,22,10.0.2.2,52290,1073725440,17490,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,140,65700,0,0,0,1375859406,63
i,1723549324.340093,10.0.2.15,22,10.0.2.2,52290,1073725440,17490,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,184,65700,0,140,0,1375859406,63
o,1723549324.340110,10.0.2.15,22,10.0.2.2,52290,1073725440,17630,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,44,65700,0,0,0,1375859406,63
i,1723549324.342513,10.0.2.15,22,10.0.2.2,52290,1073725440,17630,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,44,65700,0,44,0,1375859406,63
i,1723549324.342530,10.0.2.15,22,10.0.2.2,52290,1073725440,17674,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1375859406,63
o,1723549324.343351,10.0.2.15,22,10.0.2.2,52290,1073725440,17674,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,72,65700,0,0,0,1375859406,63
i,1723549324.343559,10.0.2.15,22,10.0.2.2,52290,1073725440,17674,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,72,65700,0,72,0,1375859406,63
o,1723549324.345568,10.0.2.15,22,10.0.2.2,52290,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,104,65700,0,0,0,1375859406,63
i,1723549324.348127,10.0.2.15,22,10.0.2.2,52290,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,104,65700,0,104,0,1375859406,63
o,1723549324.348450,10.0.2.15,22,10.0.2.2,52290,1073725440,17850,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,72,65700,0,0,0,1375859406,63
i,1723549324.348763,10.0.2.15,22,10.0.2.2,52290,1073725440,17850,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,72,65700,0,72,0,1375859406,63
i,1723549324.349290,10.0.2.15,22,10.0.2.2,52290,1073725440,17922,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,0,65700,0,0,0,1375859406,63
i,1723549324.349305,10.0.2.15,22,10.0.2.2,52290,1073725440,17922,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,0,65700,96,0,0,1375859406,63
o,1723549324.349322,10.0.2.15,22,10.0.2.2,52290,1073725440,17922,1026,65535,65604,0,0,5,1460,312,0,5,240000,33580,0,65700,96,0,0,1375859406,63
o,1723549324.349733,10.0.2.15,22,10.0.2.2,52290,1073725440,17922,1026,65535,65604,0,0,8,1460,312,0,4,240000,33580,0,65700,0,0,0,1375859406,63
i,1723549324.350491,10.0.2.15,22,10.0.2.2,52290,1073725440,17922,1026,65535,65604,0,0,8,1460,312,0,67108884,240000,33580,0,65700,0,1,0,1375859406,63
i,1723549326.528177,10.0.2.15,22,10.0.2.2,52312,1073725440,14600,0,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,0,65700,0,0,0,1020147108,63
o,1723549326.542047,10.0.2.15,22,10.0.2.2,52312,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,38,65700,42,0,0,1020147108,63
i,1723549326.543529,10.0.2.15,22,10.0.2.2,52312,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,38,65700,0,38,0,1020147108,63
i,1723549326.543591,10.0.2.15,22,10.0.2.2,52312,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,0,0,0,1020147108,63
i,1723549326.543610,10.0.2.15,22,10.0.2.2,52312,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,1460,0,0,1020147108,63
o,1723549326.543631,10.0.2.15,22,10.0.2.2,52312,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,1,230000,33580,0,65700,1536,0,0,1020147108,63
o,1723549326.544307,10.0.2.15,22,10.0.2.2,52312,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,1120,65700,1536,0,0,1020147108,63
i,1723549326.545268,10.0.2.15,22,10.0.2.2,52312,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,1120,65700,0,1120,0,1020147108,63
i,1723549326.545458,10.0.2.15,22,10.0.2.2,52312,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1020147108,63
o,1723549326.549814,10.0.2.15,22,10.0.2.2,52312,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,492,65700,0,0,0,1020147108,63
i,1723549326.550239,10.0.2.15,22,10.0.2.2,52312,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,16777216,240000,33580,492,65700,0,492,0,1020147108,63
i,1723549326.554683,10.0.2.15,22,10.0.2.2,52312,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,1020147108,63
i,1723549326.554703,10.0.2.15,22,10.0.2.2,52312,1073725440,16250,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,16,0,0,1020147108,63
