enable_time_secs=1723545543	enable_time_usecs=540578	siftrver=1.3.0	sysname=FreeBSD	sysver=1401000	ipmode=4
o,1723545543.540747,10.0.2.15,22,10.0.2.2,52238,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,60,65700,0,0,0,1422458076,63
o,1723545543.541411,10.0.2.15,22,10.0.2.2,52238,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,208,65700,0,60,0,1422458076,63
o,1723545543.542289,10.0.2.15,22,10.0.2.2,52238,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,280,65700,0,208,0,1422458076,63
i,1723545543.542387,10.0.2.15,22,10.0.2.2,52238,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,280,65700,0,280,0,1422458076,63
i,1723545543.542443,10.0.2.15,22,10.0.2.2,52238,1073725440,17806,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,220,65700,0,220,0,1422458076,63
i,1723545543.543077,10.0.2.15,22,10.0.2.2,52238,1073725440,17954,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,72,65700,0,72,0,1422458076,63
i,1723545543.543096,10.0.2.15,22,10.0.2.2,52238,1073725440,18026,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,0,65700,0,0,0,1422458076,63
i,1723545543.543111,10.0.2.15,22,10.0.2.2,52238,1073725440,18026,1026,65535,65700,0,0,4,1460,312,0,4,240000,33580,0,65700,96,0,0,1422458076,63
o,1723545543.543127,10.0.2.15,22,10.0.2.2,52238,1073725440,18026,1026,65535,65604,0,0,5,1460,312,0,5,240000,33580,0,65700,96,0,0,1422458076,63
o,1723545543.543722,10.0.2.15,22,10.0.2.2,52238,1073725440,18026,1026,65535,65604,0,0,8,1460,312,0,4,240000,33580,0,65700,0,0,0,1422458076,63
i,1723545543.544839,10.0.2.15,22,10.0.2.2,52238,1073725440,18026,1026,65535,65604,0,0,8,1460,312,0,67108884,240000,33580,0,65700,0,1,0,1422458076,63
