enable_time_secs=1723548800	enable_time_usecs=426188	siftrver=1.3.0	sysname=FreeBSD	sysver=1401000	ipmode=4
o,1723548800.426335,10.0.2.15,22,10.0.2.2,52236,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,68,65700,0,0,0,69214000,63
i,1723548800.427009,10.0.2.15,22,10.0.2.2,52236,1073725440,17746,1026,65535,65700,0,0,4,1460,312,0,16777220,240000,33580,68,65700,0,68,0,69214000,63
o,1723548800.427065,10.0.2.15,22,10.0.2.2,52236,1073725440,17814,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,140,65700,0,0,0,69214000,63
i,1723548800.427997,10.0.2.15,22,10.0.2.2,52236,1073725440,17814,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,140,65700,0,140,0,69214000,63
o,1723548800.428012,10.0.2.15,22,10.0.2.2,52236,1073725440,17814,1026,65535,65700,0,0,4,1460,312,0,16777220,230000,33580,212,65700,0,140,0,69214000,63
i,1723548800.428648,10.0.2.15,22,10.0.2.2,52236,1073725440,17954,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,72,65700,0,72,0,69214000,63
i,1723548800.428669,10.0.2.15,22,10.0.2.2,52236,1073725440,18026,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,0,0,0,69214000,63
i,1723548800.428695,10.0.2.15,22,10.0.2.2,52236,1073725440,18026,1026,65535,65700,0,0,4,1460,312,0,4,230000,33580,0,65700,96,0,0,69214000,63
o,1723548800.428714,10.0.2.15,22,10.0.2.2,52236,1073725440,18026,1026,65535,65604,0,0,5,1460,312,0,5,230000,33580,0,65700,96,0,0,69214000,63
o,1723548800.429339,10.0.2.15,22,10.0.2.2,52236,1073725440,18026,1026,65535,65604,0,0,8,1460,312,0,4,230000,33580,0,65700,0,0,0,69214000,63
i,1723548800.429950,10.0.2.15,22,10.0.2.2,52236,1073725440,18026,1026,65535,65604,0,0,8,1460,312,0,67108884,230000,33580,0,65700,0,1,0,69214000,63
i,1723548803.578294,10.0.2.15,22,10.0.2.2,52250,1073725440,14600,0,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,0,65700,0,0,0,379687255,63
o,1723548803.590160,10.0.2.15,22,10.0.2.2,52250,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,38,65700,42,0,0,379687255,63
i,1723548803.590950,10.0.2.15,22,10.0.2.2,52250,1073725440,14600,1026,65535,65700,0,0,4,1460,312,0,16777216,270000,33580,38,65700,0,38,0,379687255,63
i,1723548803.591026,10.0.2.15,22,10.0.2.2,52250,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,0,0,0,379687255,63
i,1723548803.591040,10.0.2.15,22,10.0.2.2,52250,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,0,230000,33580,0,65700,1460,0,0,379687255,63
o,1723548803.591055,10.0.2.15,22,10.0.2.2,52250,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,1,230000,33580,0,65700,1536,0,0,379687255,63
o,1723548803.592275,10.0.2.15,22,10.0.2.2,52250,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,1120,65700,1536,0,0,379687255,63
i,1723548803.594371,10.0.2.15,22,10.0.2.2,52250,1073725440,14638,1026,65535,65700,0,0,4,1460,312,0,16777216,230000,33580,1120,65700,0,1120,0,379687255,63
i,1723548803.595481,10.0.2.15,22,10.0.2.2,52250,1073725440,15758,1026,65535,65700,0,0,4,1460,312,0,0,240000,33580,0,65700,0,0,0,379687255,63
